# AR,core_r,cool_r,PD,power,enrich,keff,ave_E,mass,q_dens
   1.00000,  28.65234,   0.70581,   1.26724, 176.26953,   0.47788,   0.75287,   0.79282, 455.02856,   2.38532
   1.00000,  41.73828,   0.73315,   1.51284,  85.33203,   0.74927,   1.37400,   0.79952,1962.57099,   0.37356
   1.00000,  28.78906,   0.89795,   1.42471, 170.11719,   0.42354,   0.84223,   0.74415, 590.10170,   2.26943
   1.00000,  45.83984,   0.85034,   1.49771, 197.94922,   0.33022,   0.99899,   0.62933,2566.77597,   0.65415
   1.00000,  10.68359,   0.83667,   1.19106,  84.04297,   0.42593,   0.21631,   1.09314,  19.51452,  21.93814
   1.00000,  15.95703,   0.99194,   1.43667,  83.10547,   0.44575,   0.54251,   0.88777, 101.90004,   6.51064
   1.00000,  15.64453,   0.62866,   1.37026, 199.23828,   0.70278,   0.62173,   0.96882,  88.17222,  16.56286
   1.00000,  33.22266,   0.80493,   1.37075,  97.51953,   0.26528,   0.68876,   0.66714, 846.69924,   0.84652
   1.00000,  48.80859,   0.66772,   1.19058, 159.86328,   0.64810,   1.06813,   0.77737,1851.76769,   0.43763
   1.00000,  15.60547,   0.72583,   1.29458, 149.19922,   0.35005,   0.37866,   0.90240,  77.60747,  12.49643
   1.00000,  35.01953,   0.60522,   1.50308, 114.86328,   0.21060,   0.67757,   0.61391,1147.74064,   0.85133
   1.00000,  39.04297,   0.64038,   1.23892, 156.81641,   0.64058,   1.01167,   0.79567,1079.38783,   0.83871
   1.00000,  30.44922,   0.61987,   1.13931, 142.87109,   0.32612,   0.46848,   0.78375, 373.53924,   1.61089
   1.00000,  42.16797,   0.96167,   1.18423, 197.71484,   0.67339,   1.02087,   0.81171,1176.91887,   0.83935
   1.00000,  24.16016,   0.54468,   1.30093, 142.28516,   0.61118,   0.77025,   0.85630, 290.38634,   3.21152
   1.00000,  26.66016,   0.69165,   1.22671, 132.79297,   0.27075,   0.48494,   0.75653, 333.86941,   2.23068
   1.00000,  31.34766,   0.57837,   1.33169, 196.89453,   0.56060,   0.92475,   0.78751, 669.04158,   2.03455
   1.00000,  26.03516,   0.82300,   1.46499,  84.16016,   0.61050,   0.96644,   0.82004, 455.58628,   1.51801
   1.00000,  32.79297,   0.95532,   1.39224, 191.38672,   0.43140,   0.90244,   0.72956, 838.79335,   1.72751
   1.00000,  30.68359,   0.58179,   1.44106, 144.04297,   0.77593,   1.15925,   0.84556, 725.48059,   1.58717
   1.00000,  16.58203,   0.54663,   1.16372, 145.80078,   0.34731,   0.28081,   0.93718,  66.14789,  10.17881
   1.00000,  29.62891,   0.68335,   1.45913, 122.12891,   0.51001,   0.95289,   0.76433, 666.70911,   1.49459
   1.00000,  14.19922,   0.60425,   1.18374, 151.66016,   0.35962,   0.25845,   0.98053,  44.54740,  16.86274
   1.00000,  35.60547,   0.97583,   1.54458,  89.19922,   0.70005,   1.27020,   0.79943,1252.96305,   0.62902
   1.00000,  21.81641,   0.67163,   1.11147, 149.31641,   0.27485,   0.27977,   0.87195, 120.94704,   4.57728
   1.00000,  15.87891,   0.52808,   1.22720, 110.87891,   0.53188,   0.41967,   0.96226,  70.32731,   8.81530
   1.00000,  44.78516,   0.74634,   1.31265, 179.66797,   0.78481,   1.29688,   0.81658,1895.08296,   0.63668
   1.00000,  35.56641,   0.87573,   1.31460, 123.06641,   0.48745,   0.94071,   0.74888, 953.66413,   0.87070
   1.00000,  26.23047,   0.55054,   1.43813,  80.52734,   0.59136,   0.92677,   0.81349, 451.56007,   1.42028
   1.00000,  25.13672,   0.75171,   1.10171, 111.93359,   0.69253,   0.53595,   0.92923, 176.11193,   2.24329
   1.00000,  22.53906,   0.63232,   1.34658, 166.36719,   0.41807,   0.63760,   0.80677, 254.77076,   4.62499
   1.00000,  40.41016,   0.84644,   1.16030, 114.74609,   0.45806,   0.77649,   0.75862, 953.56229,   0.55350
   1.00000,  33.06641,   0.53198,   1.22085,  85.56641,   0.79370,   0.96376,   0.86356, 624.82945,   0.75334
   1.00000,  27.36328,   0.97437,   1.33315,  81.69922,   0.80396,   1.03364,   0.88656, 448.08033,   1.26930
   1.00000,  45.60547,   0.87183,   1.47476, 193.37891,   0.48813,   1.18394,   0.69705,2473.45677,   0.64895
   1.00000,  35.76172,   0.69556,   1.51138, 101.85547,   0.41226,   0.98661,   0.69393,1232.49685,   0.70889
   1.00000,  11.46484,   0.54565,   1.28677, 190.33203,   0.84429,   0.42483,   1.10426,  30.21813,  40.20296
   1.00000,  26.54297,   0.98413,   1.39517, 102.08984,   0.88735,   1.11252,   0.90803, 446.53217,   1.73774
   1.00000,  49.31641,   0.57788,   1.55142, 184.58984,   0.72808,   1.45183,   0.77359,3338.59480,   0.48987
   1.00000,  45.33203,   0.52808,   1.42886, 157.05078,   0.67544,   1.30389,   0.76585,2305.77042,   0.53663
   1.00000,  17.79297,   0.73755,   1.57974, 179.55078,   0.51890,   0.70636,   0.85809, 160.43763,  10.14594
   1.00000,  11.15234,   0.98706,   1.29849, 107.01172,   0.85317,   0.45426,   1.11610,  28.60582,  24.55746
   1.00000,  38.69141,   0.70532,   1.54116, 131.38672,   0.77114,   1.35818,   0.81292,1600.94105,   0.72203
   1.00000,  13.26172,   0.88940,   1.51821, 140.05859,   0.70347,   0.61481,   0.99431,  63.31112,  19.11438
   1.00000,  49.66797,   0.64819,   1.52798, 145.21484,   0.46079,   1.21228,   0.67249,3348.15016,   0.37725
   1.00000,  39.82422,   0.74731,   1.17983, 181.54297,   0.84429,   1.06381,   0.86432, 974.13686,   0.91493
   1.00000,  36.11328,   0.85034,   1.59878, 135.95703,   0.38833,   1.00259,   0.67652,1360.62258,   0.91886
   1.00000,  36.69922,   0.88550,   1.40493, 124.12109,   0.87300,   1.31619,   0.86121,1193.95792,   0.79933
   1.00000,  23.78906,   0.73584,   1.11221, 116.21094,   0.30869,   0.33698,   0.85603, 157.76677,   2.74767
   1.00000,  36.15234,   0.92456,   1.36099, 152.01172,   0.25913,   0.71754,   0.65119,1077.19487,   1.02404
   1.00000,  10.29297,   0.56226,   1.53579, 105.83984,   0.73423,   0.47360,   1.07857,  29.96608,  30.89422
   1.00000,  20.72266,   0.74878,   1.34390,  91.30859,   0.21196,   0.40744,   0.76186, 197.50722,   3.26607
   1.00000,  33.45703,   0.83569,   1.29653, 140.17578,   0.48950,   0.88768,   0.76257, 768.56354,   1.19141
   1.00000,  48.53516,   0.61450,   1.54702, 128.45703,   0.23794,   0.87562,   0.57610,3172.53004,   0.35763
   1.00000,  40.87891,   0.66235,   1.28726,  97.98828,   0.41499,   0.90048,   0.70490,1374.49115,   0.45659
   1.00000,  48.73047,   0.70679,   1.46938, 135.25391,   0.72261,   1.41266,   0.77757,2997.88542,   0.37205
   1.00000,  48.37891,   0.50610,   1.44351, 120.48828,   0.28374,   0.90672,   0.60514,2847.71502,   0.33871
   1.00000,  42.63672,   0.65796,   1.49478, 164.43359,   0.64878,   1.29867,   0.76183,2056.83156,   0.67529
   1.00000,  39.16016,   0.60718,   1.14712, 125.99609,   0.20581,   0.44920,   0.68844, 820.04911,   0.66784
   1.00000,  17.48047,   0.83423,   1.42788,  86.73828,   0.68911,   0.73919,   0.92968, 132.52289,   5.16894
   1.00000,  31.69922,   0.63062,   1.58999, 139.12109,   0.78550,   1.26966,   0.83621, 913.21605,   1.39026
   1.00000,  41.93359,   0.69604,   1.58901, 162.79297,   0.49155,   1.19004,   0.69960,2113.66726,   0.70275
   1.00000,  12.01172,   0.64868,   1.58950, 158.10547,   0.34663,   0.37216,   0.92767,  49.67736,  29.03898
   1.00000,  28.57422,   0.94165,   1.47671, 167.83203,   0.62075,   1.04174,   0.80736, 609.77573,   2.28982
   1.00000,  41.66016,   0.76294,   1.41421, 152.83203,   0.70825,   1.28599,   0.79140,1764.56025,   0.67282
   1.00000,  36.62109,   0.69214,   1.57778, 177.67578,   0.67202,   1.27302,   0.78265,1396.33999,   1.15155
   1.00000,  12.32422,   0.59106,   1.53091, 149.08203,   0.80054,   0.60774,   1.03453,  51.24693,  25.35112
   1.00000,  22.75391,   0.96704,   1.13882, 141.11328,   0.61255,   0.55086,   0.92209, 156.88837,   3.81285
   1.00000,  35.56641,   0.87573,   1.31460,  90.83984,   0.29673,   0.72845,   0.67882, 953.66413,   0.64270
   1.00000,  26.03516,   0.57446,   1.57827, 145.91797,   0.36919,   0.78922,   0.72391, 501.38770,   2.63195
   1.00000,  16.85547,   0.71021,   1.18521, 152.36328,   0.77593,   0.51923,   1.00885,  75.07908,  10.12763
   1.00000,  15.44922,   0.95874,   1.57681,  97.87109,   0.58862,   0.67487,   0.91564, 104.91380,   8.44860
   1.00000,  38.73047,   0.85864,   1.39614, 151.07422,   0.32749,   0.86592,   0.66219,1387.85317,   0.82772
   1.00000,  17.59766,   0.71899,   1.37856, 193.14453,   0.49497,   0.58359,   0.88423, 127.07017,  11.28152
   1.00000,  43.49609,   0.85620,   1.19448, 167.48047,   0.44233,   0.85946,   0.72992,1330.93501,   0.64783
   1.00000,  41.50391,   0.87964,   1.57876, 169.00391,   0.52095,   1.21649,   0.71401,2036.36660,   0.75245
   1.00000,  45.41016,   0.70728,   1.12466, 111.58203,   0.46763,   0.74592,   0.75470,1164.83832,   0.37930
   1.00000,  31.85547,   0.77271,   1.24771,  92.94922,   0.85317,   1.04648,   0.88728, 599.85698,   0.91526
   1.00000,  44.47266,   0.67065,   1.10952, 154.47266,   0.74722,   0.87255,   0.83614,1014.18333,   0.55901
   1.00000,  43.57422,   0.86206,   1.14712, 125.99609,   0.20581,   0.50878,   0.66621,1137.55663,   0.48475
   1.00000,  30.25391,   0.55151,   1.43569,  90.25391,   0.46011,   0.89481,   0.74534, 690.98706,   1.03746
   1.00000,  11.34766,   0.66284,   1.44546, 182.59766,   0.47378,   0.37099,   1.00379,  36.91023,  39.77648
   1.00000,  21.69922,   0.50562,   1.21499, 109.12109,   0.26050,   0.36688,   0.81218, 173.66991,   3.39959
   1.00000,  16.54297,   0.90942,   1.12661, 180.13672,   0.44302,   0.30696,   0.97549,  57.11160,  12.66520
   1.00000,  25.87891,   0.72485,   1.47476, 142.98828,   0.32749,   0.70184,   0.72288, 451.48077,   2.62611
   1.00000,  42.83203,   0.81226,   1.58511, 141.23047,   0.28169,   0.92302,   0.60944,2247.78146,   0.57210
   1.00000,  42.79297,   0.84351,   1.12954,  98.33984,   0.35620,   0.64772,   0.73073,1000.34826,   0.39945
   1.00000,  12.87109,   0.61401,   1.31216, 143.92578,   0.38765,   0.32495,   0.97135,  44.85661,  21.48537
   1.00000,  48.06641,   0.84448,   1.40835, 160.56641,   0.51548,   1.20325,   0.70709,2692.94978,   0.46024
   1.00000,  27.32422,   0.71655,   1.35024, 129.74609,   0.84019,   1.05777,   0.89236, 456.96249,   2.02442
   1.00000,  31.23047,   0.75610,   1.19351, 180.48828,   0.49224,   0.71792,   0.80210, 490.38901,   1.88610
   1.00000,  32.67578,   0.60327,   1.25112, 168.76953,   0.32817,   0.65049,   0.72252, 650.35785,   1.53981
   1.00000,  39.39453,   0.70679,   1.57339, 174.04297,   0.54966,   1.20923,   0.72999,1732.76381,   0.90615
   1.00000,  20.56641,   0.81226,   1.25210, 138.06641,   0.38423,   0.50016,   0.84583, 163.12142,   5.05199
   1.00000,  47.08984,   0.61597,   1.16958,  81.69922,   0.80396,   1.09863,   0.82901,1550.67693,   0.24905
   1.00000,  41.81641,   0.73511,   1.36147,  89.31641,   0.50933,   1.08423,   0.72530,1665.31259,   0.38881
   1.00000,  29.19922,   0.89575,   1.11685, 100.91797,   0.28647,   0.41274,   0.79592, 299.83069,   1.29034
   1.00000,  20.48828,   0.74780,   1.15347, 126.58203,   0.34116,   0.36173,   0.87838, 120.90604,   4.68496
   1.00000,  35.17578,   0.94702,   1.15737, 191.26953,   0.63442,   0.83650,   0.83541, 623.24206,   1.39883
   1.00000,  42.32422,   0.71606,   1.15591, 174.04297,   0.59888,   0.88719,   0.79267,1074.88126,   0.73070
   1.00000,  26.30859,   0.51147,   1.59683, 137.36328,   0.60435,   1.01827,   0.80207, 523.92481,   2.40120
   1.00000,  13.22266,   0.53003,   1.56509, 165.72266,   0.43071,   0.46345,   0.92032,  65.00054,  22.81789
   1.00000,  14.04297,   0.70288,   1.42642, 154.58984,   0.84360,   0.66119,   1.02128,  68.51653,  17.76864
   1.00000,  32.94922,   0.71509,   1.53140, 147.20703,   0.56606,   1.10349,   0.76140, 980.85999,   1.30992
   1.00000,  13.37891,   0.94360,   1.17739, 105.48828,   0.22974,   0.19543,   0.97626,  36.76376,  14.02142
   1.00000,  23.33984,   0.69409,   1.46646,  83.45703,   0.37397,   0.69372,   0.76271, 328.38295,   2.08939
   1.00000,  32.48047,   0.74927,   1.38052, 131.73828,   0.74312,   1.13600,   0.83567, 801.35861,   1.22376
   1.00000,  14.66797,   0.97974,   1.40005,  91.42578,   0.70483,   0.62371,   0.98367,  75.81642,   9.22165
   1.00000,  30.17578,   0.58081,   1.14224, 174.51172,   0.65288,   0.67844,   0.86562, 367.45181,   2.02162
   1.00000,  48.37891,   0.99683,   1.34976, 103.37891,   0.66313,   1.29635,   0.76767,2540.69911,   0.29061
   1.00000,  47.32422,   0.52856,   1.59341, 104.08203,   0.71304,   1.43319,   0.76972,3042.78602,   0.31259
   1.00000,  12.75391,   0.80054,   1.40444,  97.75391,   0.89282,   0.61507,   1.06195,  50.05069,  14.99872
   1.00000,  15.87891,   0.84985,   1.34976, 112.98828,   0.50249,   0.52495,   0.92202,  89.73860,   8.98300
   1.00000,  29.78516,   0.68384,   1.37515, 194.66797,   0.52231,   0.91133,   0.77867, 613.04603,   2.34501
   1.00000,  31.69922,   0.63062,   1.59243, 139.12109,   0.22837,   0.69868,   0.62953, 914.80457,   1.39026
   1.00000,  48.33984,   0.73999,   1.27896, 160.44922,   0.63647,   1.19493,   0.76267,2239.03952,   0.45214
   1.00000,  22.32422,   0.96606,   1.40591, 119.08203,   0.62554,   0.84500,   0.86131, 269.20629,   3.40696
   1.00000,  22.12891,   0.85620,   1.36782,  84.62891,   0.72876,   0.87575,   0.89778, 249.30390,   2.48593
   1.00000,  32.40234,   0.97144,   1.36050, 110.76172,   0.76226,   1.14289,   0.84620, 775.25798,   1.03636
   1.00000,  23.41797,   0.58911,   1.38442,  92.01172,   0.32271,   0.59226,   0.75910, 301.27729,   2.28058
   1.00000,  20.44922,   0.87134,   1.43765, 139.70703,   0.60981,   0.79596,   0.87101, 214.54627,   5.20042
   1.00000,  22.12891,   0.83960,   1.36782, 183.65234,   0.27417,   0.51550,   0.76025, 249.26997,   5.39469
   1.00000,  47.51953,   0.63647,   1.22183,  97.16797,   0.42935,   0.91145,   0.70163,1864.85569,   0.28824
   1.00000,  24.70703,   0.97632,   1.57729, 101.85547,   0.86138,   1.15863,   0.89695, 429.29621,   2.14968
   1.00000,  31.46484,   0.79565,   1.53677, 151.07422,   0.83677,   1.27930,   0.85819, 858.46268,   1.54370
   1.00000,  32.94922,   0.96362,   1.35806, 180.37109,   0.63237,   1.06008,   0.80305, 812.28510,   1.60502
   1.00000,  15.09766,   0.58472,   1.14858, 178.84766,   0.36440,   0.24436,   0.97866,  47.22498,  16.54263
   1.00000,  48.53516,   0.66821,   1.33560, 128.45703,   0.23794,   0.77794,   0.60026,2502.49167,   0.35763
   1.00000,  35.91797,   0.97632,   1.29360, 186.46484,   0.34526,   0.78047,   0.70088, 947.01550,   1.28089
   1.00000,  26.54297,   0.98413,   1.39517, 104.31641,   0.77183,   1.04820,   0.87542, 446.53217,   1.77564
   1.00000,  39.62891,   0.57495,   1.33413, 176.15234,   0.68501,   1.16248,   0.79285,1356.87431,   0.90095
   1.00000,  27.32422,   0.53394,   1.47280, 198.53516,   0.72056,   1.06370,   0.84238, 529.22237,   3.09773
   1.00000,  42.01172,   0.91528,   1.58999, 128.10547,   0.87163,   1.48955,   0.83983,2129.55390,   0.54993
   1.00000,  43.88672,   0.92358,   1.58608, 115.68359,   0.45190,   1.17306,   0.67982,2420.90578,   0.43563
   1.00000,  20.09766,   0.93774,   1.23843, 110.64453,   0.71372,   0.67989,   0.94024, 147.71922,   4.33854
   1.00000,  26.38672,   0.87622,   1.40981, 103.73047,   0.81694,   1.07749,   0.88628, 446.40013,   1.79722
   1.00000,  33.80859,   0.60522,   1.37075, 119.66797,   0.39312,   0.84652,   0.71204, 890.15148,   0.98570
   1.00000,  46.23047,   0.80054,   1.40444, 140.52734,   0.24136,   0.81267,   0.59866,2383.77327,   0.45272
   1.00000,  47.08984,   0.61597,   1.16958, 124.70703,   0.78960,   1.09064,   0.82475,1550.67693,   0.38015
   1.00000,  21.03516,   0.88550,   1.27749, 124.12109,   0.84087,   0.81389,   0.95130, 184.27725,   4.24481
   1.00000,  19.43359,   0.72729,   1.20669, 169.23828,   0.36030,   0.40810,   0.87194, 122.69259,   7.33989
   1.00000,  10.44922,   0.86987,   1.38931,  82.87109,   0.67612,   0.40996,   1.08744,  27.01975,  23.12073
   1.00000,  23.84766,   0.79712,   1.22280, 189.39453,   0.86685,   0.83203,   0.94298, 237.02589,   4.44509
   1.00000,  17.67578,   0.67456,   1.18862, 183.76953,   0.24067,   0.27360,   0.87860,  87.43543,  10.59224
   1.00000,  31.54297,   0.59692,   1.31411, 168.30078,   0.27827,   0.63303,   0.69444, 662.23017,   1.70698
   1.00000,  40.87891,   0.59058,   1.19351, 125.87891,   0.64604,   0.96055,   0.79807,1095.25865,   0.58655
   1.00000,  45.44922,   0.94263,   1.37515, 194.66797,   0.78960,   1.36781,   0.81444,2183.13158,   0.66003
   1.00000,  29.39453,   0.58667,   1.44106, 144.04297,   0.77593,   1.12925,   0.85147, 637.87723,   1.80527
   1.00000,  17.44141,   0.78345,   1.15054, 150.13672,   0.26802,   0.26080,   0.90922,  73.81512,   9.00725
   1.00000,  28.37891,   0.70239,   1.48989, 173.57422,   0.63374,   1.04739,   0.80963, 603.98855,   2.41740
   1.00000,  43.80859,   0.98022,   1.37808,  84.86328,   0.38560,   0.99304,   0.67104,1963.35001,   0.32129
   1.00000,  39.94141,   0.80542,   1.25991, 106.19141,   0.46079,   0.91722,   0.73168,1215.35917,   0.53048
   1.00000,  32.67578,   0.86206,   1.17349, 137.01172,   0.52163,   0.74129,   0.81025, 528.07314,   1.25006
   1.00000,  27.05078,   0.64233,   1.25894, 112.63672,   0.33911,   0.58621,   0.76372, 375.76013,   1.81130
   1.00000,  30.52734,   0.68921,   1.46255, 176.38672,   0.83882,   1.21494,   0.86561, 731.82614,   1.97355
   1.00000,  13.61328,   0.98999,   1.52896, 158.45703,   0.51958,   0.53533,   0.94027,  69.14173,  19.99279
   1.00000,  27.98828,   0.84155,   1.24722, 104.08203,   0.55991,   0.79077,   0.82840, 406.76434,   1.51111
   1.00000,  12.91016,   0.56030,   1.38149, 167.24609,   0.79644,   0.55063,   1.04049,  50.25790,  24.74066
   1.00000,  33.73047,   0.80151,   1.18569, 150.25391,   0.84907,   0.98270,   0.88875, 603.69796,   1.24626
   1.00000,  39.12109,   0.78589,   1.29653, 180.60547,   0.27827,   0.72789,   0.65909,1228.02771,   0.96017
   1.00000,  16.58203,   0.76245,   1.16323, 145.80078,   0.34731,   0.30080,   0.93660,  66.47412,  10.17881
   1.00000,  17.12891,   0.54370,   1.55532, 159.62891,   0.29126,   0.48068,   0.80026, 140.26091,  10.11050
   1.00000,  28.37891,   0.70239,   1.19351, 180.48828,   0.49224,   0.66081,   0.82149, 367.54104,   2.51369
   1.00000,  26.58203,   0.92163,   1.28823, 175.80078,   0.52231,   0.78038,   0.81724, 379.84978,   2.97925
   1.00000,  39.51172,   0.61743,   1.18325, 135.60547,   0.21538,   0.51429,   0.67065, 958.75061,   0.69976
   1.00000,  26.85547,   0.68335,   1.14907, 146.15234,   0.66792,   0.65801,   0.89188, 267.22716,   2.40191
   1.00000,  33.33984,   0.56909,   1.59146, 115.44922,   0.89897,   1.36666,   0.86587,1062.95111,   0.99163
   1.00000,  36.34766,   0.85034,   1.50796, 167.59766,   0.22290,   0.72560,   0.61315,1291.55231,   1.11094
   1.00000,  41.54297,   0.97192,   1.18911, 195.13672,   0.88052,   1.14758,   0.87233,1142.68302,   0.86636
   1.00000,  18.88672,   0.84497,   1.31606,  88.14453,   0.68569,   0.70441,   0.92981, 143.11945,   4.16462
   1.00000,  28.37891,   0.75610,   1.48989, 180.48828,   0.49224,   0.93077,   0.76207, 604.25289,   2.51369
   1.00000,  25.21484,   0.99878,   1.14614,  87.32422,   0.51616,   0.56641,   0.87383, 220.05651,   1.73387
   1.00000,  15.09766,   0.58472,   1.14858, 160.68359,   0.76978,   0.38971,   1.04788,  47.22498,  14.86253
   1.00000,  32.63672,   0.91284,   1.11978, 134.43359,   0.82378,   0.80679,   0.90590, 424.80627,   1.23094
   1.00000,  34.35547,   0.65210,   1.43032, 168.65234,   0.81626,   1.24989,   0.84520,1007.14952,   1.32390
   1.00000,  27.83203,   0.74976,   1.39761, 186.23047,   0.36919,   0.74383,   0.73533, 515.49627,   2.74958
   1.00000,  27.51953,   0.88647,   1.58950, 107.36328,   0.77935,   1.18339,   0.85544, 598.26683,   1.63977
   1.00000,  26.26953,   0.71460,   1.29263, 126.11328,   0.62622,   0.84060,   0.84768, 368.79183,   2.21439
   1.00000,  39.94141,   0.93970,   1.40786, 175.80078,   0.31177,   0.86836,   0.64971,1545.21959,   0.87821
   1.00000,  14.62891,   0.99585,   1.33657, 161.15234,   0.58042,   0.51393,   0.96770,  68.84718,  16.38517
   1.00000,  10.80078,   0.51050,   1.30630, 183.88672,   0.62007,   0.32985,   1.08216,  26.17312,  46.45529
   1.00000,  47.94922,   0.67749,   1.17056, 105.37109,   0.89487,   1.17483,   0.85393,1645.70178,   0.30425
   1.00000,  19.62891,   0.99927,   1.11538, 191.73828,   0.77661,   0.50042,   0.99788,  90.60761,   8.06994
   1.00000,  46.46484,   0.70093,   1.34927, 136.07422,   0.23179,   0.76061,   0.60151,2243.34901,   0.43177
   1.00000,  43.57422,   0.50415,   1.54653, 147.79297,   0.42866,   1.11148,   0.67043,2291.71893,   0.56861
   1.00000,  14.62891,   0.68677,   1.44302,  87.32422,   0.65562,   0.61189,   0.96466,  78.89082,   8.87869
   1.00000,  28.57422,   0.54468,   1.58462, 170.99609,   0.64331,   1.09707,   0.80307, 665.71387,   2.33299
   1.00000,  32.55859,   0.53198,   1.29263, 160.91797,   0.62622,   0.95203,   0.80732, 699.61481,   1.48408
   1.00000,  12.94922,   0.96509,   1.53872, 127.16797,   0.65835,   0.58852,   0.98810,  59.98483,  18.64219
   1.00000,  12.53906,   0.59521,   1.12490,  83.86719,   0.63682,   0.25146,   1.09582,  24.44658,  13.54089
   1.00000,  49.35547,   0.80396,   1.27896, 129.86328,   0.20718,   0.69340,   0.59591,2385.15928,   0.34382
   1.00000,  33.33984,   0.55249,   1.59146, 115.44922,   0.89897,   1.36179,   0.86603,1062.75476,   0.99163
   1.00000,  17.16797,   0.99194,   1.12173, 152.71484,   0.41089,   0.30638,   0.96156,  62.49864,   9.60671
   1.00000,  15.03906,   0.66357,   1.31533, 158.86719,   0.72432,   0.56978,   0.99528,  72.00785,  14.86696
   1.00000,  16.93359,   0.75854,   1.42544, 191.73828,   0.57905,   0.64531,   0.90842, 120.06222,  12.56932
   1.00000,  26.69922,   0.81812,   1.40249,  94.12109,   0.34800,   0.70651,   0.73533, 458.13505,   1.57413
   1.00000,  26.46484,   0.95093,   1.59927, 196.07422,   0.58179,   1.02190,   0.79595, 535.89290,   3.36715
   1.00000,  24.04297,   0.57886,   1.26772, 171.81641,   0.66860,   0.76954,   0.88027, 268.44479,   3.93505
   1.00000,  41.69922,   0.75562,   1.21743,  84.16016,   0.61050,   1.00801,   0.78350,1248.72001,   0.36946
   1.00000,  38.49609,   0.91870,   1.50747, 122.48047,   0.47856,   1.10461,   0.71119,1534.26578,   0.68339
   1.00000,  29.98047,   0.69116,   1.51626, 159.27734,   0.74448,   1.17391,   0.83530, 729.27409,   1.88143
   1.00000,  39.00391,   0.76392,   1.52944, 197.94922,   0.59067,   1.22359,   0.74908,1624.93876,   1.06189
   1.00000,  29.47266,   0.97681,   1.29263, 168.76953,   0.24341,   0.56040,   0.70095, 522.27402,   2.09839
   1.00000,  10.05859,   0.62085,   1.32388, 138.41797,   0.58999,   0.31157,   1.09901,  21.84050,  43.29436
   1.00000,  23.30078,   0.75171,   1.24331, 114.39453,   0.22632,   0.40554,   0.76884, 232.30768,   2.87835
   1.00000,  11.19141,   0.86157,   1.29849, 172.05078,   0.72739,   0.40179,   1.09155,  28.87641,  39.07080
   1.00000,  39.27734,   0.71362,   1.41567, 112.63672,   0.33911,   0.89440,   0.66140,1480.63950,   0.59170
   1.00000,  25.13672,   0.75171,   1.46353, 111.93359,   0.69253,   0.99945,   0.85104, 409.20639,   2.24329
   1.00000,  21.97266,   0.82056,   1.57437, 176.26953,   0.23726,   0.54863,   0.71159, 301.09511,   5.28907
   1.00000,  48.96484,   0.51440,   1.56802,  98.57422,   0.88052,   1.54793,   0.82603,3307.44158,   0.26728
   1.00000,  22.79297,   0.59351,   1.53335, 158.33984,   0.70620,   0.97169,   0.86451, 324.85544,   4.25635
   1.00000,  17.20703,   0.58276,   1.54604, 166.42578,   0.20513,   0.39343,   0.77114, 141.20979,  10.39808
   1.00000,  33.22266,   0.78003,   1.12515, 105.72266,   0.68159,   0.74235,   0.86556, 458.16003,   0.91773
   1.00000,  37.75391,   0.52954,   1.20132, 186.11328,   0.75405,   0.98632,   0.83604, 881.11055,   1.10088
   1.00000,  41.97266,   0.95190,   1.45327,  95.05859,   0.80259,   1.38643,   0.82227,1887.46905,   0.40921
   1.00000,  13.10547,   0.77808,   1.47720, 172.40234,   0.55854,   0.50801,   0.96913,  58.80048,  24.38010
   1.00000,  28.69141,   0.67505,   1.51724, 161.38672,   0.25640,   0.67476,   0.66836, 639.64754,   2.17501
   1.00000,  20.87891,   0.91235,   1.20864, 157.98828,   0.88599,   0.74332,   0.97687, 153.42338,   5.52524
   1.00000,  18.69141,   0.95532,   1.29116, 191.38672,   0.42114,   0.51525,   0.86957, 132.83092,   9.32901
   1.00000,  35.13672,   0.87671,   1.47671,  81.93359,   0.51753,   1.07759,   0.74052,1133.38792,   0.60121
   1.00000,  10.87891,   0.53735,   1.33364, 127.98828,   0.71099,   0.39265,   1.08951,  28.02679,  31.64202
   1.00000,  24.31641,   0.60474,   1.33022, 181.42578,   0.25708,   0.50503,   0.74026, 311.69103,   4.01653
   1.00000,  36.19141,   0.60229,   1.43179, 141.46484,   0.26392,   0.74950,   0.64090,1178.60895,   0.94991
   1.00000,  45.64453,   0.97729,   1.24526, 109.23828,   0.52778,   1.04572,   0.74076,1758.98966,   0.36564
   1.00000,  32.59766,   0.89233,   1.49233,  81.34766,   0.81353,   1.26423,   0.84952, 918.67209,   0.74754
   1.00000,  13.18359,   0.68042,   1.54214, 121.54297,   0.81968,   0.67243,   1.01875,  63.37111,  16.88414
   1.00000,  44.12109,   0.97339,   1.48403, 125.17578,   0.54077,   1.22591,   0.72110,2261.09060,   0.46391
   1.00000,  45.72266,   0.52368,   1.58999, 128.10547,   0.74653,   1.44157,   0.78482,2737.34076,   0.42660
   1.00000,  31.38672,   0.93872,   1.47231,  88.73047,   0.36372,   0.84910,   0.70074, 804.64139,   0.91345
   1.00000,  42.53906,   0.56396,   1.59658, 106.36719,   0.88291,   1.49572,   0.83815,2215.83446,   0.43984
   1.00000,  37.12891,   0.79370,   1.49038,  99.62891,   0.64126,   1.21957,   0.77624,1354.20891,   0.61958
   1.00000,  13.84766,   0.67212,   1.59780,  99.39453,   0.48882,   0.54687,   0.91776,  76.57781,  11.91471
